"hc_id","year","identified_high_risk_6_9","sealants_high_risk_6_9"
"'0515200",2015,"2546","1287"
"'051570",2015,"0","0"
"'0516210",2015,"157","13"
"'0516380",2015,"1367","847"
"'051660",2015,"113","26"
"'0516700",2015,"27","10"
"'0516760",2015,"15","5"
"'051680",2015,"0","0"
"'0516820",2015,"575","158"
"'0517410",2015,"0","0"
"'051750",2015,"0","0"
"'051770",2015,"81","54"
"'051780",2015,"17","6"
"'051810",2015,"0","0"
"'051820",2015,"43","9"
"'0518270",2015,"123","63"
"'0518280",2015,"525","65"
"'0518290",2015,"0","0"
"'051830",2015,"262","63"
"'0518310",2015,"0","0"
"'0518330",2015,"0","0"
"'051840",2015,"13","10"
"'051880",2015,"4","0"
"'051900",2015,"0","0"
"'051920",2015,"-","-"
"'051980",2015,"138","39"
"'052030",2015,"6483","26"
"'052070",2015,"151","20"
"'052090",2015,"204","0"
"'052130",2015,"9","1"
"'052140",2015,"84","41"
"'052180",2015,"34","8"
"'052200",2015,"0","0"
"'052250",2015,"140","42"
"'052270",2015,"224","10"
"'052360",2015,"0","0"
"'0526100",2015,"16","13"
"'0526110",2015,"70","49"
"'0526690",2015,"365","194"
"'052700",2015,"0","0"
"'052710",2015,"102","31"
"'052730",2015,"37","37"
"'052760",2015,"1157","366"
"'052900",2015,"229","51"
"'052910",2015,"304","56"
"'053020",2015,"516","22"
"'053060",2015,"0","0"
"'0530860",2015,"24","8"
"'0530870",2015,"19","0"
"'0530890",2015,"50","33"
"'0530900",2015,"238","123"
"'0530920",2015,"352","81"
"'053110",2015,"486","26"
"'053130",2015,"0","0"
"'053150",2015,"209","19"
"'053160",2015,"102","18"
"'053200",2015,"264","33"
"'053210",2015,"1176","343"
"'053280",2015,"13","4"
"'053300",2015,"5","1"
"'053320",2015,"2227","1007"
"'0534830",2015,"848","363"
"'0535370",2015,"-","-"
"'0537520",2015,"352","33"
"'0537580",2015,"5","5"
"'0537600",2015,"600","53"
"'0537610",2015,"7","3"
"'0537630",2015,"432","28"
"'0537670",2015,"163","117"
"'056230",2015,"516","27"
"'056360",2015,"3","0"
"'056420",2015,"100","26"
"'056430",2015,"979","154"
"'056440",2015,"685","39"
"'056620",2015,"0","0"
"'056730",2015,"90","74"
"'056750",2015,"-","-"
"'056770",2015,"30","30"
"'056820",2015,"86","19"
"'056900",2015,"8","5"
"'056960",2015,"431","176"
"'057030",2015,"1985","535"
"'057110",2015,"58","40"
"'057250",2015,"382","170"
"'057260",2015,"3227","789"
"'057270",2015,"179","106"
"'057440",2015,"133","39"
"'057480",2015,"62","17"
"'057580",2015,"259","50"
"'057880",2015,"263","83"
"'058470",2015,"63","34"
"'058480",2015,"1274","3"
"'058490",2015,"0","0"
"'058660",2015,"-","-"
"'058870",2015,"359","259"
"'059030",2015,"1959","886"
"'059110",2015,"0","0"
"'059300",2015,"402","57"
"'059700",2015,"98","26"
"'059720",2015,"70","30"
"'059840",2015,"455","35"
"'059880",2015,"244","56"
"'05E00015",2015,"0","0"
"'05E00022",2015,"139","19"
"'05E00029",2015,"14","3"
"'05E00030",2015,"190","46"
"'05E00031",2015,"0","0"
"'05E00032",2015,"0","0"
"'05E00033",2015,"8","8"
"'05E00058",2015,"2","0"
"'05E00101",2015,"0","0"
"'05E00106",2015,"321","94"
"'05E00131",2015,"0","0"
"'05E00167",2015,"2685","2258"
"'05E00210",2015,"0","0"
"'05E00271",2015,"0","0"
"'05E00286",2015,"99","52"
"'05E00303",2015,"10","3"
"'05E00433",2015,"0","0"
"'05E00445",2015,"0","0"
"'05E00466",2015,"0","0"
"'05E00469",2015,"0","0"
"'05E00475",2015,"4","2"
"'05E00481",2015,"0","0"
"'05E00482",2015,"86","52"
"'05E00483",2015,"22","17"
"'05E00484",2015,"0","0"
"'05E00485",2015,"60","33"
"'05E00499",2015,"608","31"
"'05E01026",2015,"0","0"
"'05E01033",2015,"0","0"
"'05E01058",2015,"0","0"
"'05E01059",2015,"23","14"
"'05E01067",2015,"1","1"
"'05E01076",2015,"0","0"
"'05E01081",2015,"0","0"
"'05E01097",2015,"0","0"
"'05E01099",2015,"18","11"
"'05E01100",2015,"70","44"
"'05E01101",2015,"0","0"
"'05E01106",2015,"0","0"
"'05E01136",2015,"56","37"
"'05E01138",2015,"0","0"
"'05E01139",2015,"0","0"
"'05E01147",2015,"199","54"
"'05E01148",2015,"0","0"
"'05E01167",2015,"0","0"
"'05E01170",2015,"-","-"
"'05E01175",2015,"0","0"
"'05E01176",2015,"0","0"
"'05E01186",2015,"0","0"
"'05E01192",2015,"0","0"
"'05E01193",2015,"240","48"
"'05E01203",2015,"0","0"
"'060060",2015,"2","2"
"'060110",2015,"4","1"
"'060140",2015,"0","0"
"'060180",2015,"115","56"
"'060190",2015,"17","11"
"'060240",2015,"240","80"
"'060300",2015,"17","3"
"'060310",2015,"0","0"
"'060330",2015,"60","5"
"'060370",2015,"434","347"
"'060400",2015,"9","6"
"'060460",2015,"25","5"
"'060530",2015,"20","5"
"'060670",2015,"82","41"
"'060680",2015,"214","56"
"'060710",2015,"44","8"
"'060740",2015,"370","116"
"'060750",2015,"35","7"
"'060810",2015,"188","70"
"'060820",2015,"64","41"
"'060840",2015,"1047","305"
"'060940",2015,"53","21"
"'060950",2015,"445","147"
"'061010",2015,"210","185"
"'0610680",2015,"85","79"
"'0611930",2015,"6","0"
"'0612020",2015,"66","50"
"'061220",2015,"128","41"
"'0612200",2015,"0","0"
"'0612210",2015,"0","0"
"'0612230",2015,"200","125"
"'061230",2015,"71","46"
"'061260",2015,"36","17"
"'0612740",2015,"0","0"
"'061290",2015,"305","36"
"'0613350",2015,"41","39"
"'0613920",2015,"47","13"
"'0614120",2015,"0","0"
"'0614320",2015,"373","98"
"'0614350",2015,"253","62"
"'0614360",2015,"317","100"
"'0614370",2015,"145","48"
"'061440",2015,"0","0"
"'061510",2015,"9","4"
"'061550",2015,"0","0"
"'061600",2015,"0","0"
"'061610",2015,"38","12"
"'0617170",2015,"22","10"
"'061730",2015,"162","52"
"'061750",2015,"258","16"
"'0618420",2015,"-","-"
"'0618980",2015,"125","44"
"'061920",2015,"56","7"
"'0619490",2015,"162","51"
"'0619500",2015,"841","405"
"'0619510",2015,"53","8"
"'062090",2015,"21","3"
"'0621080",2015,"22","11"
"'062120",2015,"62","5"
"'062140",2015,"9","3"
"'0621770",2015,"82","13"
"'0622350",2015,"85","85"
"'0622370",2015,"27","11"
"'0622420",2015,"28","18"
"'0622440",2015,"40","1"
"'0622450",2015,"0","0"
"'0622460",2015,"2","0"
"'0622470",2015,"141","38"
"'0622480",2015,"14","1"
"'062350",2015,"115","13"
"'062360",2015,"70","55"
"'0623760",2015,"25","17"
"'062390",2015,"66","13"
"'062480",2015,"0","0"
"'0625340",2015,"178","56"
"'0627010",2015,"21","12"
"'0627190",2015,"0","0"
"'0627260",2015,"0","0"
"'062730",2015,"70","9"
"'0627300",2015,"70","68"
"'0627740",2015,"31","9"
"'0627760",2015,"0","0"
"'0627800",2015,"0","0"
"'0627930",2015,"51","25"
"'0627960",2015,"0","0"
"'0627970",2015,"36","5"
"'062870",2015,"9","5"
"'062900",2015,"52","7"
"'062910",2015,"287","29"
"'063010",2015,"88","0"
"'0630790",2015,"0","0"
"'063250",2015,"74","56"
"'063380",2015,"258","22"
"'063450",2015,"284","172"
"'063620",2015,"770","215"
"'063710",2015,"68","6"
"'063720",2015,"0","0"
"'063730",2015,"58","7"
"'063740",2015,"187","77"
"'063890",2015,"89","24"
"'063910",2015,"90","38"
"'063920",2015,"51","12"
"'063930",2015,"50","7"
"'064760",2015,"24","8"
"'065800",2015,"1","0"
"'066540",2015,"130","67"
"'066570",2015,"21","16"
"'066580",2015,"1","0"
"'067090",2015,"103","29"
"'067230",2015,"214","28"
"'067560",2015,"48","21"
"'067570",2015,"20","3"
"'067960",2015,"19","17"
"'068160",2015,"1496","839"
"'068480",2015,"261","65"
"'069730",2015,"11","1"
"'06E00020",2015,"-","-"
"'06E00021",2015,"390","20"
"'06E00034",2015,"0","0"
"'06E00035",2015,"5","0"
"'06E00036",2015,"0","0"
"'06E00041",2015,"0","0"
"'06E00042",2015,"35","4"
"'06E00043",2015,"0","0"
"'06E00044",2015,"0","0"
"'06E00045",2015,"62","45"
"'06E00046",2015,"102","42"
"'06E00057",2015,"10","10"
"'06E00070",2015,"66","34"
"'06E00130",2015,"0","0"
"'06E00140",2015,"0","0"
"'06E00261",2015,"21","4"
"'06E00338",2015,"2","0"
"'06E00402",2015,"0","0"
"'06E00491",2015,"2","0"
"'06E00497",2015,"0","0"
"'06E00500",2015,"4","1"
"'06E00501",2015,"95","12"
"'06E00522",2015,"0","0"
"'06E00523",2015,"25","12"
"'06E01037",2015,"0","0"
"'06E01048",2015,"0","0"
"'06E01060",2015,"0","0"
"'06E01062",2015,"0","0"
"'06E01066",2015,"0","0"
"'06E01075",2015,"167","37"
"'06E01083",2015,"35","32"
"'06E01098",2015,"1","0"
"'06E01137",2015,"0","0"
"'06E01145",2015,"4","0"
"'06E01178",2015,"0","0"
"'06E01188",2015,"0","0"
"'06E01197",2015,"0","0"
"'06E01198",2015,"0","0"
"'06E01205",2015,"0","0"
"'06E01206",2015,"0","0"
"'070090",2015,"17","5"
"'070150",2015,"0","0"
"'070270",2015,"5","5"
"'070290",2015,"550","167"
"'070300",2015,"638","26"
"'070370",2015,"114","21"
"'070430",2015,"594","25"
"'070530",2015,"0","0"
"'070550",2015,"484","126"
"'070890",2015,"455","339"
"'071170",2015,"1134","42"
"'071190",2015,"241","54"
"'0712430",2015,"156","25"
"'0712470",2015,"294","133"
"'071370",2015,"528","143"
"'071410",2015,"166","25"
"'0714880",2015,"0","0"
"'0714960",2015,"165","52"
"'0715040",2015,"23","20"
"'071670",2015,"132","23"
"'071700",2015,"629","181"
"'0717410",2015,"138","35"
"'0718570",2015,"0","0"
"'0718730",2015,"245","233"
"'0719270",2015,"308","16"
"'072100",2015,"2820","28"
"'072110",2015,"70","23"
"'072130",2015,"963","572"
"'073080",2015,"87","39"
"'073430",2015,"3402","485"
"'074010",2015,"125","110"
"'074020",2015,"467","461"
"'074400",2015,"370","24"
"'074490",2015,"255","31"
"'074540",2015,"321","18"
"'074630",2015,"32","3"
"'074650",2015,"14","14"
"'075000",2015,"0","0"
"'075300",2015,"511","11"
"'075660",2015,"77","32"
"'076290",2015,"746","485"
"'076340",2015,"0","0"
"'077200",2015,"523","89"
"'077310",2015,"463","352"
"'077470",2015,"912","383"
"'077570",2015,"319","10"
"'078000",2015,"541","36"
"'078030",2015,"126","47"
"'078170",2015,"156","78"
"'07E00016",2015,"0","0"
"'07E00017",2015,"109","56"
"'07E00059",2015,"79","52"
"'07E00214",2015,"2","0"
"'07E00251",2015,"216","21"
"'07E00470",2015,"117","83"
"'07E00472",2015,"173","135"
"'07E00486",2015,"47","13"
"'07E00513",2015,"10","0"
"'07E00514",2015,"-","-"
"'07E00515",2015,"80","20"
"'07E01041",2015,"110","47"
"'07E01084",2015,"852","387"
"'07E01086",2015,"0","0"
"'07E01094",2015,"135","0"
"'07E01134",2015,"0","0"
"'07E01149",2015,"0","0"
"'07E01164",2015,"785","6"
"'07E01179",2015,"0","0"
"'07E01216",2015,"-","-"
"'080030",2015,"417","81"
"'080060",2015,"1066","595"
"'080100",2015,"0","0"
"'080130",2015,"1244","361"
"'080140",2015,"331","12"
"'080170",2015,"30","9"
"'080220",2015,"70","52"
"'080590",2015,"-","-"
"'080620",2015,"47","1"
"'080730",2015,"510","190"
"'080890",2015,"11","8"
"'081030",2015,"25","8"
"'0810710",2015,"0","0"
"'081100",2015,"0","0"
"'0811150",2015,"82","11"
"'0811480",2015,"33","7"
"'0811490",2015,"0","0"
"'0811510",2015,"496","201"
"'081260",2015,"44","20"
"'081450",2015,"187","63"
"'081460",2015,"86","25"
"'0814640",2015,"1","1"
"'081650",2015,"325","220"
"'081740",2015,"0","0"
"'0818490",2015,"0","0"
"'0818560",2015,"56","16"
"'081890",2015,"34","11"
"'082100",2015,"0","0"
"'082160",2015,"17","1"
"'082240",2015,"39","10"
"'082480",2015,"0","0"
"'082490",2015,"10","3"
"'082500",2015,"74","32"
"'083270",2015,"62","21"
"'083430",2015,"15","5"
"'083440",2015,"9","4"
"'083670",2015,"627","202"
"'083800",2015,"58","24"
"'083930",2015,"26","7"
"'083950",2015,"0","0"
"'083970",2015,"1","0"
"'084100",2015,"75","25"
"'084380",2015,"37","9"
"'084620",2015,"0","0"
"'084980",2015,"0","0"
"'084990",2015,"168","47"
"'085060",2015,"0","0"
"'086120",2015,"99","31"
"'088300",2015,"96","26"
"'08E00023",2015,"10","3"
"'08E00054",2015,"5","5"
"'08E00063",2015,"0","0"
"'08E00068",2015,"0","0"
"'08E00382",2015,"-","-"
"'08E00393",2015,"0","0"
"'08E00412",2015,"118","30"
"'08E00441",2015,"0","0"
"'08E00468",2015,"0","0"
"'08E00518",2015,"0","0"
"'08E01040",2015,"0","0"
"'08E01071",2015,"0","0"
"'08E01072",2015,"0","0"
"'08E01132",2015,"52","30"
"'08E01156",2015,"0","0"
"'08E01199",2015,"0","0"
"'08E01215",2015,"0","0"
"'090030",2015,"110","103"
"'090080",2015,"62","30"
"'090090",2015,"876","19"
"'090130",2015,"123","47"
"'090160",2015,"733","290"
"'090200",2015,"69","36"
"'090210",2015,"0","0"
"'090250",2015,"433","14"
"'090350",2015,"101","34"
"'090390",2015,"1058","230"
"'090470",2015,"1136","36"
"'090530",2015,"59","25"
"'090540",2015,"3","3"
"'090560",2015,"294","124"
"'090660",2015,"0","0"
"'090670",2015,"476","184"
"'090710",2015,"256","48"
"'090720",2015,"1318","323"
"'090730",2015,"465","146"
"'090750",2015,"0","0"
"'090780",2015,"159","35"
"'090800",2015,"0","0"
"'090830",2015,"14","6"
"'090850",2015,"22","16"
"'090870",2015,"17","4"
"'090880",2015,"42","18"
"'090990",2015,"457","312"
"'091000",2015,"672","49"
"'0910140",2015,"104","53"
"'0910240",2015,"113","34"
"'0910250",2015,"231","88"
"'0910260",2015,"2","1"
"'091030",2015,"682","407"
"'0910370",2015,"1343","389"
"'091040",2015,"0","0"
"'091050",2015,"170","51"
"'091070",2015,"16","6"
"'091080",2015,"3089","951"
"'091100",2015,"284","253"
"'0911100",2015,"9","2"
"'091120",2015,"80","20"
"'0911320",2015,"0","0"
"'091140",2015,"73","16"
"'091160",2015,"1313","331"
"'0911800",2015,"0","0"
"'0911810",2015,"55","0"
"'0911950",2015,"304","58"
"'0912090",2015,"427","154"
"'0912120",2015,"0","0"
"'091220",2015,"207","201"
"'091230",2015,"2446","34"
"'091250",2015,"0","0"
"'091290",2015,"117","30"
"'091300",2015,"154","27"
"'091520",2015,"0","0"
"'091540",2015,"1617","531"
"'091570",2015,"254","35"
"'091600",2015,"1399","411"
"'091620",2015,"58","58"
"'091650",2015,"18","3"
"'091670",2015,"1134","647"
"'091700",2015,"70","36"
"'091750",2015,"150","24"
"'091800",2015,"590","420"
"'091850",2015,"3","1"
"'091880",2015,"226","21"
"'091920",2015,"381","61"
"'091940",2015,"768","448"
"'091960",2015,"95","83"
"'0919630",2015,"218","87"
"'0920440",2015,"151","55"
"'092060",2015,"106","27"
"'092080",2015,"393","52"
"'0921240",2015,"28","9"
"'0921340",2015,"410","125"
"'0921350",2015,"100","18"
"'0921430",2015,"23","9"
"'092160",2015,"0","0"
"'0921760",2015,"72","17"
"'092240",2015,"63","23"
"'092280",2015,"819","360"
"'092290",2015,"84","26"
"'0922930",2015,"37","29"
"'0923660",2015,"16","2"
"'092420",2015,"70","26"
"'092440",2015,"7","0"
"'0924640",2015,"806","310"
"'092500",2015,"0","0"
"'0925350",2015,"1021","985"
"'0925360",2015,"0","0"
"'0925370",2015,"71","37"
"'0925380",2015,"127","54"
"'0925390",2015,"32","0"
"'092650",2015,"22","9"
"'092870",2015,"14","3"
"'092880",2015,"182","70"
"'0928870",2015,"8","6"
"'0928880",2015,"1179","259"
"'092890",2015,"85","12"
"'0929830",2015,"51","14"
"'0930080",2015,"0","0"
"'093030",2015,"256","169"
"'093070",2015,"612","240"
"'093080",2015,"25","18"
"'093110",2015,"2577","805"
"'093120",2015,"512","228"
"'0931570",2015,"0","0"
"'093160",2015,"111","23"
"'093190",2015,"1336","415"
"'093210",2015,"896","40"
"'093410",2015,"351","219"
"'093530",2015,"0","0"
"'093540",2015,"510","120"
"'093570",2015,"129","68"
"'093590",2015,"489","53"
"'093640",2015,"1486","534"
"'093650",2015,"1125","677"
"'093660",2015,"549","29"
"'094890",2015,"211","52"
"'095320",2015,"39","16"
"'095340",2015,"284","107"
"'095380",2015,"821","49"
"'095400",2015,"9","6"
"'095440",2015,"1348","415"
"'096010",2015,"424","141"
"'096030",2015,"52","20"
"'096040",2015,"206","48"
"'097180",2015,"393","182"
"'097210",2015,"5","5"
"'097880",2015,"1391","447"
"'098150",2015,"511","167"
"'098480",2015,"0","0"
"'098550",2015,"41","2"
"'098620",2015,"89","30"
"'098790",2015,"535","153"
"'098820",2015,"0","0"
"'099000",2015,"15","11"
"'099010",2015,"3822","46"
"'099040",2015,"19","3"
"'099410",2015,"55","40"
"'099420",2015,"40","34"
"'099480",2015,"95","28"
"'09E00001",2015,"0","0"
"'09E00002",2015,"19","9"
"'09E00003",2015,"0","0"
"'09E00004",2015,"0","0"
"'09E00005",2015,"0","0"
"'09E00006",2015,"21","7"
"'09E00007",2015,"0","0"
"'09E00008",2015,"3","2"
"'09E00064",2015,"5","3"
"'09E00065",2015,"284","44"
"'09E00066",2015,"1351","59"
"'09E00067",2015,"0","0"
"'09E00102",2015,"160","85"
"'09E00105",2015,"3","2"
"'09E00107",2015,"0","0"
"'09E00123",2015,"0","0"
"'09E00231",2015,"0","0"
"'09E00280",2015,"-","-"
"'09E00345",2015,"0","0"
"'09E00352",2015,"72","0"
"'09E00422",2015,"0","0"
"'09E00427",2015,"50","18"
"'09E00436",2015,"266","168"
"'09E00448",2015,"0","0"
"'09E00476",2015,"20","10"
"'09E00477",2015,"0","0"
"'09E00478",2015,"0","0"
"'09E00498",2015,"0","0"
"'09E00520",2015,"776","22"
"'09E00521",2015,"356","104"
"'09E00524",2015,"12","3"
"'09E00525",2015,"0","0"
"'09E00526",2015,"14","6"
"'09E01014",2015,"0","0"
"'09E01046",2015,"83","38"
"'09E01050",2015,"23","4"
"'09E01051",2015,"47","10"
"'09E01052",2015,"0","0"
"'09E01056",2015,"137","123"
"'09E01065",2015,"28","19"
"'09E01068",2015,"0","0"
"'09E01073",2015,"2","0"
"'09E01078",2015,"233","40"
"'09E01079",2015,"0","0"
"'09E01080",2015,"0","0"
"'09E01087",2015,"0","0"
"'09E01091",2015,"0","0"
"'09E01092",2015,"15","1"
"'09E01093",2015,"36","23"
"'09E01096",2015,"60","46"
"'09E01102",2015,"181","53"
"'09E01103",2015,"0","0"
"'09E01104",2015,"0","0"
"'09E01131",2015,"-","-"
"'09E01133",2015,"0","0"
"'09E01141",2015,"0","0"
"'09E01142",2015,"0","0"
"'09E01144",2015,"0","0"
"'09E01151",2015,"0","0"
"'09E01152",2015,"58","56"
"'09E01154",2015,"0","0"
"'09E01155",2015,"0","0"
"'09E01159",2015,"2","0"
"'09E01169",2015,"-","-"
"'09E01174",2015,"0","0"
"'09E01180",2015,"0","0"
"'09E01183",2015,"-","-"
"'09E01184",2015,"25","25"
"'09E01185",2015,"24","19"
"'09E01187",2015,"-","-"
"'09E01189",2015,"2","2"
"'09E01190",2015,"34","11"
"'09E01191",2015,"0","0"
"'09E01195",2015,"25","15"
"'09E01200",2015,"118","114"
"'09E01201",2015,"0","0"
"'09E01204",2015,"19","10"
"'09E01207",2015,"0","0"
"'09E01208",2015,"0","0"
"'09E01209",2015,"24","13"
"'09E01211",2015,"0","0"
"'09E01214",2015,"-","-"
"'09E01219",2015,"0","0"
"'100020",2015,"45","8"
"'100070",2015,"768","11"
"'100150",2015,"227","76"
"'100160",2015,"152","61"
"'100180",2015,"8","2"
"'100360",2015,"103","47"
"'100450",2015,"827","42"
"'100460",2015,"1629","591"
"'100570",2015,"566","38"
"'100640",2015,"586","499"
"'100690",2015,"0","0"
"'100700",2015,"15","13"
"'100760",2015,"1","0"
"'100790",2015,"137","52"
"'100800",2015,"0","0"
"'101000",2015,"639","174"
"'101020",2015,"1330","56"
"'101030",2015,"3293","48"
"'101050",2015,"459","129"
"'1010810",2015,"0","0"
"'1010860",2015,"0","0"
"'101120",2015,"2486","1012"
"'1011760",2015,"146","72"
"'1011770",2015,"39","32"
"'1011870",2015,"0","0"
"'1011880",2015,"0","0"
"'101230",2015,"2121","843"
"'101250",2015,"195","96"
"'101270",2015,"128","56"
"'1012860",2015,"0","0"
"'1012890",2015,"0","0"
"'101300",2015,"2749","67"
"'101310",2015,"354","2"
"'101340",2015,"114","105"
"'1014200",2015,"0","0"
"'101470",2015,"0","0"
"'1014910",2015,"227","95"
"'101520",2015,"405","144"
"'101530",2015,"51","30"
"'101540",2015,"516","19"
"'101610",2015,"145","17"
"'101630",2015,"169","82"
"'101650",2015,"33","13"
"'1016960",2015,"895","301"
"'1017080",2015,"0","0"
"'1017440",2015,"76","5"
"'101770",2015,"704","288"
"'101840",2015,"27","17"
"'1018560",2015,"0","0"
"'102040",2015,"10","0"
"'102080",2015,"250","88"
"'102120",2015,"11","6"
"'102270",2015,"127","78"
"'102280",2015,"1796","40"
"'102340",2015,"39","23"
"'102360",2015,"0","0"
"'102400",2015,"10","4"
"'102480",2015,"291","31"
"'102520",2015,"0","0"
"'102530",2015,"230","214"
"'102550",2015,"52","14"
"'102570",2015,"863","29"
"'102900",2015,"4","2"
"'102910",2015,"138","67"
"'102970",2015,"0","0"
"'103100",2015,"86","36"
"'105600",2015,"0","0"
"'106170",2015,"18","10"
"'106180",2015,"21","10"
"'106200",2015,"292","245"
"'106210",2015,"5","2"
"'106220",2015,"0","0"
"'106230",2015,"0","0"
"'106280",2015,"0","0"
"'106290",2015,"0","0"
"'106300",2015,"159","40"
"'107170",2015,"47","4"
"'107200",2015,"0","0"
"'107660",2015,"0","0"
"'107860",2015,"0","0"
"'107880",2015,"0","0"
"'107920",2015,"298","293"
"'107930",2015,"5","4"
"'107940",2015,"26","17"
"'108170",2015,"176","46"
