"id","confidence_level","confidence_value","order"
2795,"lower_CI",NA,8041
2795,"upper_CI",NA,1958
2805,"lower_CI",NA,8043
2805,"upper_CI",NA,1956
2815,"lower_CI",NA,8045
2815,"upper_CI",NA,1954
2825,"lower_CI",NA,8047
2825,"upper_CI",NA,1952
2835,"lower_CI",NA,8049
2835,"upper_CI",NA,1950
2845,"lower_CI",NA,8051
2845,"upper_CI",NA,1948
2855,"lower_CI",NA,8053
2855,"upper_CI",NA,1946
2865,"lower_CI",NA,8055
2865,"upper_CI",NA,1944
2875,"lower_CI",NA,8057
2875,"upper_CI",NA,1942
2885,"lower_CI",NA,8059
2885,"upper_CI",NA,1940
2895,"lower_CI",NA,8061
2895,"upper_CI",NA,1938
2905,"lower_CI",NA,8063
2905,"upper_CI",NA,1936
2915,"lower_CI",NA,8065
2915,"upper_CI",NA,1934
2925,"lower_CI",NA,8067
2925,"upper_CI",NA,1932
2931,"lower_CI",NA,8069
2931,"upper_CI",NA,1930
2936,"lower_CI",NA,8071
2936,"upper_CI",NA,1928
2945,"lower_CI",NA,8073
2945,"upper_CI",NA,1926
2955,"lower_CI",NA,8075
2955,"upper_CI",NA,1924
2965,"lower_CI",NA,8077
2965,"upper_CI",NA,1922
2975,"lower_CI",NA,8079
2975,"upper_CI",NA,1920
2985,"lower_CI",NA,8081
2985,"upper_CI",NA,1918
2995,"lower_CI",NA,8083
2995,"upper_CI",NA,1916
3005,"lower_CI",NA,8085
3005,"upper_CI",NA,1914
3015,"lower_CI",NA,8087
3015,"upper_CI",NA,1912
3025,"lower_CI",NA,8089
3025,"upper_CI",NA,1910
3035,"lower_CI",NA,8091
3035,"upper_CI",NA,1908
3045,"lower_CI",NA,8093
3045,"upper_CI",NA,1906
3055,"lower_CI",NA,8095
3055,"upper_CI",NA,1904
3065,"lower_CI",NA,8097
3065,"upper_CI",NA,1902
3075,"lower_CI",NA,8099
3075,"upper_CI",NA,1900
3085,"lower_CI",NA,8101
3085,"upper_CI",NA,1898
3095,"lower_CI",NA,8103
3095,"upper_CI",NA,1896
3105,"lower_CI",NA,8105
3105,"upper_CI",NA,1894
3115,"lower_CI",NA,8107
3115,"upper_CI",NA,1892
3125,"lower_CI",NA,8109
3125,"upper_CI",NA,1890
3135,"lower_CI",NA,8111
3135,"upper_CI",NA,1888
3145,"lower_CI",NA,8113
3145,"upper_CI",NA,1886
3155,"lower_CI",NA,8115
3155,"upper_CI",NA,1884
3165,"lower_CI",NA,8117
3165,"upper_CI",NA,1882
3175,"lower_CI",NA,8119
3175,"upper_CI",NA,1880
3185,"lower_CI",NA,8121
3185,"upper_CI",NA,1878
3195,"lower_CI",NA,8123
3195,"upper_CI",NA,1876
3205,"lower_CI",NA,8125
3205,"upper_CI",NA,1874
3215,"lower_CI",NA,8127
3215,"upper_CI",NA,1872
3225,"lower_CI",NA,8129
3225,"upper_CI",NA,1870
3235,"lower_CI",NA,8131
3235,"upper_CI",NA,1868
3245,"lower_CI",NA,8133
3245,"upper_CI",NA,1866
3255,"lower_CI",NA,8135
3255,"upper_CI",NA,1864
3265,"lower_CI",NA,8137
3265,"upper_CI",NA,1862
3275,"lower_CI",NA,8139
3275,"upper_CI",NA,1860
3285,"lower_CI",NA,8141
3285,"upper_CI",NA,1858
3295,"lower_CI",NA,8143
3295,"upper_CI",NA,1856
3305,"lower_CI",NA,8145
3305,"upper_CI",NA,1854
3315,"lower_CI",NA,8147
3315,"upper_CI",NA,1852
3325,"lower_CI",NA,8149
3325,"upper_CI",NA,1850
3335,"lower_CI",NA,8151
3335,"upper_CI",NA,1848
3345,"lower_CI",NA,8153
3345,"upper_CI",NA,1846
3355,"lower_CI",NA,8155
3355,"upper_CI",NA,1844
3365,"lower_CI",NA,8157
3365,"upper_CI",NA,1842
3375,"lower_CI",NA,8159
3375,"upper_CI",NA,1840
3385,"lower_CI",NA,8161
3385,"upper_CI",NA,1838
3395,"lower_CI",NA,8163
3395,"upper_CI",NA,1836
3405,"lower_CI",NA,8165
3405,"upper_CI",NA,1834
3415,"lower_CI",NA,8167
3415,"upper_CI",NA,1832
3425,"lower_CI",NA,8169
3425,"upper_CI",NA,1830
3435,"lower_CI",NA,8171
3435,"upper_CI",NA,1828
3445,"lower_CI",NA,8173
3445,"upper_CI",NA,1826
3455,"lower_CI",NA,8175
3455,"upper_CI",NA,1824
3465,"lower_CI",NA,8177
3465,"upper_CI",NA,1822
3475,"lower_CI",NA,8179
3475,"upper_CI",NA,1820
3485,"lower_CI",NA,8181
3485,"upper_CI",NA,1818
3495,"lower_CI",NA,8183
3495,"upper_CI",NA,1816
3505,"lower_CI",NA,8185
3505,"upper_CI",NA,1814
3515,"lower_CI",NA,8187
3515,"upper_CI",NA,1812
3525,"lower_CI",NA,8189
3525,"upper_CI",NA,1810
3535,"lower_CI",NA,8191
3535,"upper_CI",NA,1808
3545,"lower_CI",NA,8193
3545,"upper_CI",NA,1806
3555,"lower_CI",NA,8195
3555,"upper_CI",NA,1804
3565,"lower_CI",NA,8197
3565,"upper_CI",NA,1802
3575,"lower_CI",NA,8199
3575,"upper_CI",NA,1800
3585,"lower_CI",NA,8201
3585,"upper_CI",NA,1798
3595,"lower_CI",NA,8203
3595,"upper_CI",NA,1796
3605,"lower_CI",NA,8205
3605,"upper_CI",NA,1794
3618,"lower_CI",NA,8207
3618,"upper_CI",NA,1792
3628,"lower_CI",NA,8209
3628,"upper_CI",NA,1790
3638,"lower_CI",NA,8211
3638,"upper_CI",NA,1788
3648,"lower_CI",NA,8213
3648,"upper_CI",NA,1786
3658,"lower_CI",NA,8215
3658,"upper_CI",NA,1784
3668,"lower_CI",NA,8217
3668,"upper_CI",NA,1782
3678,"lower_CI",NA,8219
3678,"upper_CI",NA,1780
3688,"lower_CI",NA,8221
3688,"upper_CI",NA,1778
3698,"lower_CI",NA,8223
3698,"upper_CI",NA,1776
3708,"lower_CI",NA,8225
3708,"upper_CI",NA,1774
3718,"lower_CI",NA,8227
3718,"upper_CI",NA,1772
3728,"lower_CI",NA,8229
3728,"upper_CI",NA,1770
3738,"lower_CI",NA,8231
3738,"upper_CI",NA,1768
3748,"lower_CI",NA,8233
3748,"upper_CI",NA,1766
3758,"lower_CI",NA,8235
3758,"upper_CI",NA,1764
3768,"lower_CI",NA,8237
3768,"upper_CI",NA,1762
3778,"lower_CI",NA,8239
3778,"upper_CI",NA,1760
3788,"lower_CI",NA,8241
3788,"upper_CI",NA,1758
3798,"lower_CI",NA,8243
3798,"upper_CI",NA,1756
3808,"lower_CI",NA,8245
3808,"upper_CI",NA,1754
3818,"lower_CI",NA,8247
3818,"upper_CI",NA,1752
3828,"lower_CI",NA,8249
3828,"upper_CI",NA,1750
3838,"lower_CI",NA,8251
3838,"upper_CI",NA,1748
3844,"lower_CI",NA,8253
3844,"upper_CI",NA,1746
3853,"lower_CI",NA,8255
3853,"upper_CI",NA,1744
3863,"lower_CI",NA,8257
3863,"upper_CI",NA,1742
3873,"lower_CI",NA,8259
3873,"upper_CI",NA,1740
3883,"lower_CI",NA,8261
3883,"upper_CI",NA,1738
3893,"lower_CI",NA,8263
3893,"upper_CI",NA,1736
3903,"lower_CI",NA,8265
3903,"upper_CI",NA,1734
3913,"lower_CI",NA,8267
3913,"upper_CI",NA,1732
3923,"lower_CI",NA,8269
3923,"upper_CI",NA,1730
3933,"lower_CI",NA,8271
3933,"upper_CI",NA,1728
3943,"lower_CI",NA,8273
3943,"upper_CI",NA,1726
3953,"lower_CI",NA,8275
3953,"upper_CI",NA,1724
3963,"lower_CI",NA,8277
3963,"upper_CI",NA,1722
3973,"lower_CI",NA,8279
3973,"upper_CI",NA,1720
3983,"lower_CI",NA,8281
3983,"upper_CI",NA,1718
3993,"lower_CI",NA,8283
3993,"upper_CI",NA,1716
4003,"lower_CI",NA,8285
4003,"upper_CI",NA,1714
4013,"lower_CI",NA,8287
4013,"upper_CI",NA,1712
4023,"lower_CI",NA,8289
4023,"upper_CI",NA,1710
4033,"lower_CI",NA,8291
4033,"upper_CI",NA,1708
4043,"lower_CI",NA,8293
4043,"upper_CI",NA,1706
4053,"lower_CI",NA,8295
4053,"upper_CI",NA,1704
4063,"lower_CI",NA,8297
4063,"upper_CI",NA,1702
4073,"lower_CI",NA,8299
4073,"upper_CI",NA,1700
4083,"lower_CI",NA,8301
4083,"upper_CI",NA,1698
4093,"lower_CI",NA,8303
4093,"upper_CI",NA,1696
4103,"lower_CI",NA,8305
4103,"upper_CI",NA,1694
4113,"lower_CI",NA,8307
4113,"upper_CI",NA,1692
4123,"lower_CI",NA,8309
4123,"upper_CI",NA,1690
4136,"lower_CI",NA,8311
4136,"upper_CI",NA,1688
4146,"lower_CI",NA,8313
4146,"upper_CI",NA,1686
4156,"lower_CI",NA,8315
4156,"upper_CI",NA,1684
4166,"lower_CI",NA,8317
4166,"upper_CI",NA,1682
4176,"lower_CI",NA,8319
4176,"upper_CI",NA,1680
4186,"lower_CI",NA,8321
4186,"upper_CI",NA,1678
4196,"lower_CI",NA,8323
4196,"upper_CI",NA,1676
4206,"lower_CI",NA,8325
4206,"upper_CI",NA,1674
4216,"lower_CI",NA,8327
4216,"upper_CI",NA,1672
4226,"lower_CI",NA,8329
4226,"upper_CI",NA,1670
4538,"lower_CI",49.1,8331
4538,"upper_CI",55.5,1668
4542,"lower_CI",59.1,8333
4542,"upper_CI",65.7,1666
4552,"lower_CI",47.3,8335
4552,"upper_CI",54,1664
4558,"lower_CI",53.4,8337
4558,"upper_CI",60.8,1662
4562,"lower_CI",53.3,8339
4562,"upper_CI",58.9,1660
4565,"lower_CI",60.2,8341
4565,"upper_CI",68.7,1658
4569,"lower_CI",48,8343
4569,"upper_CI",55.6,1656
4573,"lower_CI",56.6,8345
4573,"upper_CI",62.6,1654
4577,"lower_CI",67.9,8347
4577,"upper_CI",73.8,1652
4586,"lower_CI",46.5,8349
4586,"upper_CI",53.1,1650
4590,"lower_CI",58.8,8351
4590,"upper_CI",65.1,1648
4593,"lower_CI",57.1,8353
4593,"upper_CI",66.3,1646
4597,"lower_CI",56.2,8355
4597,"upper_CI",62,1644
4601,"lower_CI",53.1,8357
4601,"upper_CI",58.6,1642
4604,"lower_CI",61,8359
4604,"upper_CI",68.9,1640
4607,"lower_CI",56.8,8361
4607,"upper_CI",63.2,1638
4611,"lower_CI",46.5,8363
4611,"upper_CI",54.6,1636
4618,"lower_CI",57.4,8365
4618,"upper_CI",64.2,1634
4622,"lower_CI",58.8,8367
4622,"upper_CI",64.8,1632
4625,"lower_CI",44.5,8369
4625,"upper_CI",53.7,1630
4630,"lower_CI",60.2,8371
4630,"upper_CI",66,1628
4634,"lower_CI",60.1,8373
4634,"upper_CI",66.2,1626
4639,"lower_CI",58.9,8375
4639,"upper_CI",65.7,1624
4643,"lower_CI",58.6,8377
4643,"upper_CI",60.2,1622
4645,"lower_CI",38.1,8379
4645,"upper_CI",44.4,1620
4649,"lower_CI",49.2,8381
4649,"upper_CI",56.1,1618
4659,"lower_CI",38.9,8383
4659,"upper_CI",45.5,1616
4665,"lower_CI",43.2,8385
4665,"upper_CI",50.7,1614
4669,"lower_CI",40.4,8387
4669,"upper_CI",46,1612
4672,"lower_CI",54.7,8389
4672,"upper_CI",63.6,1610
4676,"lower_CI",37.6,8391
4676,"upper_CI",45.1,1608
4680,"lower_CI",50.2,8393
4680,"upper_CI",56.4,1606
4684,"lower_CI",59.1,8395
4684,"upper_CI",65.5,1604
4693,"lower_CI",43.7,8397
4693,"upper_CI",50.3,1602
4697,"lower_CI",53.4,8399
4697,"upper_CI",60,1600
4700,"lower_CI",49.5,8401
4700,"upper_CI",58.9,1598
4704,"lower_CI",44.1,8403
4704,"upper_CI",50.1,1596
4708,"lower_CI",45.3,8405
4708,"upper_CI",50.9,1594
4711,"lower_CI",53.5,8407
4711,"upper_CI",61.7,1592
4714,"lower_CI",46.3,8409
4714,"upper_CI",52.7,1590
4718,"lower_CI",41.5,8411
4718,"upper_CI",49.5,1588
4725,"lower_CI",49.2,8413
4725,"upper_CI",56.1,1586
4729,"lower_CI",55.3,8415
4729,"upper_CI",61.4,1584
4732,"lower_CI",36.7,8417
4732,"upper_CI",45.7,1582
4737,"lower_CI",53.4,8419
4737,"upper_CI",59.6,1580
4741,"lower_CI",56.2,8421
4741,"upper_CI",62.5,1578
4746,"lower_CI",54.5,8423
4746,"upper_CI",61.5,1576
4750,"lower_CI",50.1,8425
4750,"upper_CI",51.7,1574
5685,"lower_CI",11.7,8427
5685,"upper_CI",12,1572
5704,"lower_CI",12.1,8429
5704,"upper_CI",14,1570
5723,"lower_CI",7.8,8431
5723,"upper_CI",12.8,1568
5742,"lower_CI",9.2,8433
5742,"upper_CI",10.6,1566
5759,"lower_CI",12.8,8435
5759,"upper_CI",15.3,1564
5778,"lower_CI",10,8437
5778,"upper_CI",10.6,1562
5797,"lower_CI",9.7,8439
5797,"upper_CI",11.5,1560
5816,"lower_CI",10.8,8441
5816,"upper_CI",12.9,1558
5835,"lower_CI",11.5,8443
5835,"upper_CI",16.1,1556
5854,"lower_CI",8.2,8445
5854,"upper_CI",13.4,1554
5873,"lower_CI",13.8,8447
5873,"upper_CI",14.7,1552
5892,"lower_CI",12,8449
5892,"upper_CI",13.4,1550
5911,"lower_CI",12.6,8451
5911,"upper_CI",16.4,1548
5930,"lower_CI",8.6,8453
5930,"upper_CI",11.6,1546
5949,"lower_CI",11.4,8455
5949,"upper_CI",12.5,1544
5968,"lower_CI",11.9,8457
5968,"upper_CI",13.6,1542
5987,"lower_CI",11.4,8459
5987,"upper_CI",13.7,1540
6006,"lower_CI",10.5,8461
6006,"upper_CI",12.9,1538
6025,"lower_CI",14.3,8463
6025,"upper_CI",16.4,1536
6044,"lower_CI",12.8,8465
6044,"upper_CI",14.9,1534
6063,"lower_CI",11,8467
6063,"upper_CI",14.4,1532
6082,"lower_CI",9.9,8469
6082,"upper_CI",11.5,1530
6101,"lower_CI",11.2,8471
6101,"upper_CI",12.7,1528
6120,"lower_CI",11.5,8473
6120,"upper_CI",12.7,1526
6139,"lower_CI",10.9,8475
6139,"upper_CI",12.6,1524
6154,"lower_CI",12.2,8477
6154,"upper_CI",14.7,1522
6173,"lower_CI",11.7,8479
6173,"upper_CI",13.3,1520
6192,"lower_CI",9.7,8481
6192,"upper_CI",13.7,1518
6211,"lower_CI",10.5,8483
6211,"upper_CI",13.6,1516
6230,"lower_CI",9.5,8485
6230,"upper_CI",11.8,1514
6249,"lower_CI",10.6,8487
6249,"upper_CI",14,1512
6268,"lower_CI",10.1,8489
6268,"upper_CI",11.3,1510
6287,"lower_CI",8.6,8491
6287,"upper_CI",11.1,1508
6306,"lower_CI",10.5,8493
6306,"upper_CI",11.3,1506
6325,"lower_CI",11.8,8495
6325,"upper_CI",13.1,1504
6344,"lower_CI",10.6,8497
6344,"upper_CI",15.6,1502
6363,"lower_CI",11.3,8499
6363,"upper_CI",12.4,1500
6382,"lower_CI",11.4,8501
6382,"upper_CI",13.5,1498
6401,"lower_CI",10.6,8503
6401,"upper_CI",12.6,1496
6420,"lower_CI",11.5,8505
6420,"upper_CI",12.6,1494
6439,"lower_CI",9.3,8507
6439,"upper_CI",13.1,1492
6458,"lower_CI",11.4,8509
6458,"upper_CI",13.3,1490
6475,"lower_CI",12.5,8511
6475,"upper_CI",17.5,1488
6494,"lower_CI",12,8513
6494,"upper_CI",13.7,1486
6513,"lower_CI",10.8,8515
6513,"upper_CI",11.6,1484
6532,"lower_CI",8.2,8517
6532,"upper_CI",10.6,1482
6551,"lower_CI",10.9,8519
6551,"upper_CI",16.2,1480
6570,"lower_CI",11,8521
6570,"upper_CI",12.4,1478
6589,"lower_CI",11.7,8523
6589,"upper_CI",13.3,1476
6608,"lower_CI",12.7,8525
6608,"upper_CI",15.9,1474
6627,"lower_CI",11.7,8527
6627,"upper_CI",13.4,1472
6646,"lower_CI",7.6,8529
6646,"upper_CI",12.7,1470
6665,"lower_CI",2.5,8531
6665,"upper_CI",2.6,1468
6684,"lower_CI",2.1,8533
6684,"upper_CI",3,1466
6703,"lower_CI",1.2,8535
6703,"upper_CI",4,1464
6722,"lower_CI",1.6,8537
6722,"upper_CI",2.2,1462
6741,"lower_CI",2.8,8539
6741,"upper_CI",4.1,1460
6760,"lower_CI",2.3,8541
6760,"upper_CI",2.6,1458
6779,"lower_CI",1.3,8543
6779,"upper_CI",1.9,1456
6798,"lower_CI",1.2,8545
6798,"upper_CI",2,1454
6817,"lower_CI",2,8547
6817,"upper_CI",4.2,1452
6836,"lower_CI",1.2,8549
6836,"upper_CI",3.8,1450
6855,"lower_CI",2.5,8551
6855,"upper_CI",2.9,1448
6874,"lower_CI",2.3,8553
6874,"upper_CI",3,1446
6893,"lower_CI",2.3,8555
6893,"upper_CI",4,1444
6912,"lower_CI",1.7,8557
6912,"upper_CI",3.2,1442
6931,"lower_CI",2.4,8559
6931,"upper_CI",3,1440
6950,"lower_CI",1.9,8561
6950,"upper_CI",2.6,1438
6969,"lower_CI",2.2,8563
6969,"upper_CI",3.2,1436
6988,"lower_CI",1.3,8565
6988,"upper_CI",2.3,1434
7007,"lower_CI",2.9,8567
7007,"upper_CI",3.9,1432
7026,"lower_CI",2.6,8569
7026,"upper_CI",3.6,1430
7045,"lower_CI",1.8,8571
7045,"upper_CI",3.3,1428
7064,"lower_CI",1.9,8573
7064,"upper_CI",2.6,1426
7083,"lower_CI",1.9,8575
7083,"upper_CI",2.6,1424
7102,"lower_CI",2.4,8577
7102,"upper_CI",3,1422
7121,"lower_CI",2,8579
7121,"upper_CI",2.8,1420
7140,"lower_CI",2.7,8581
7140,"upper_CI",3.9,1418
7159,"lower_CI",2.2,8583
7159,"upper_CI",3,1416
7178,"lower_CI",2.2,8585
7178,"upper_CI",4.3,1414
7197,"lower_CI",1.6,8587
7197,"upper_CI",2.9,1412
7216,"lower_CI",2.1,8589
7216,"upper_CI",3.4,1410
7235,"lower_CI",2,8591
7235,"upper_CI",3.6,1408
7254,"lower_CI",1.8,8593
7254,"upper_CI",2.3,1406
7273,"lower_CI",2,8595
7273,"upper_CI",3.4,1404
7292,"lower_CI",1.7,8597
7292,"upper_CI",2.1,1402
7311,"lower_CI",2.6,8599
7311,"upper_CI",3.3,1400
7330,"lower_CI",1.3,8601
7330,"upper_CI",3.5,1398
7349,"lower_CI",2.5,8603
7349,"upper_CI",3.1,1396
7368,"lower_CI",2.3,8605
7368,"upper_CI",3.3,1394
7387,"lower_CI",2.3,8607
7387,"upper_CI",3.3,1392
7406,"lower_CI",2.2,8609
7406,"upper_CI",2.7,1390
7425,"lower_CI",0.7,8611
7425,"upper_CI",2,1388
7444,"lower_CI",2.6,8613
7444,"upper_CI",3.6,1386
7463,"lower_CI",1.5,8615
7463,"upper_CI",3.7,1384
7482,"lower_CI",2.8,8617
7482,"upper_CI",3.6,1382
7501,"lower_CI",2.4,8619
7501,"upper_CI",2.8,1380
7520,"lower_CI",1.5,8621
7520,"upper_CI",2.7,1378
7539,"lower_CI",2.8,8623
7539,"upper_CI",5.8,1376
7558,"lower_CI",2,8625
7558,"upper_CI",2.7,1374
7577,"lower_CI",2.6,8627
7577,"upper_CI",3.4,1372
7596,"lower_CI",2.2,8629
7596,"upper_CI",3.6,1370
7615,"lower_CI",1.9,8631
7615,"upper_CI",2.6,1368
7634,"lower_CI",1.5,8633
7634,"upper_CI",4.4,1366
7653,"lower_CI",2.5,8635
7653,"upper_CI",2.6,1364
7672,"lower_CI",2.1,8637
7672,"upper_CI",3,1362
7691,"lower_CI",1.2,8639
7691,"upper_CI",4,1360
7710,"lower_CI",1.6,8641
7710,"upper_CI",2.2,1358
7729,"lower_CI",2.8,8643
7729,"upper_CI",4.1,1356
7748,"lower_CI",2.3,8645
7748,"upper_CI",2.6,1354
7767,"lower_CI",1.3,8647
7767,"upper_CI",1.9,1352
7786,"lower_CI",1.2,8649
7786,"upper_CI",2,1350
7805,"lower_CI",2,8651
7805,"upper_CI",4.2,1348
7824,"lower_CI",1.2,8653
7824,"upper_CI",3.8,1346
7843,"lower_CI",2.5,8655
7843,"upper_CI",2.9,1344
7862,"lower_CI",2.3,8657
7862,"upper_CI",3,1342
7881,"lower_CI",2.3,8659
7881,"upper_CI",4,1340
7900,"lower_CI",1.7,8661
7900,"upper_CI",3.2,1338
7919,"lower_CI",2.4,8663
7919,"upper_CI",3,1336
7938,"lower_CI",1.9,8665
7938,"upper_CI",2.6,1334
7957,"lower_CI",2.2,8667
7957,"upper_CI",3.2,1332
7976,"lower_CI",1.3,8669
7976,"upper_CI",2.3,1330
7995,"lower_CI",2.9,8671
7995,"upper_CI",3.9,1328
8014,"lower_CI",2.6,8673
8014,"upper_CI",3.6,1326
8033,"lower_CI",1.8,8675
8033,"upper_CI",3.3,1324
8052,"lower_CI",1.9,8677
8052,"upper_CI",2.6,1322
8071,"lower_CI",1.9,8679
8071,"upper_CI",2.6,1320
8090,"lower_CI",2.4,8681
8090,"upper_CI",3,1318
8109,"lower_CI",2,8683
8109,"upper_CI",2.8,1316
8128,"lower_CI",2.7,8685
8128,"upper_CI",3.9,1314
8147,"lower_CI",2.2,8687
8147,"upper_CI",3,1312
8166,"lower_CI",2.2,8689
8166,"upper_CI",4.3,1310
8185,"lower_CI",1.6,8691
8185,"upper_CI",2.9,1308
8204,"lower_CI",2.1,8693
8204,"upper_CI",3.4,1306
8223,"lower_CI",2,8695
8223,"upper_CI",3.6,1304
8242,"lower_CI",1.8,8697
8242,"upper_CI",2.3,1302
8261,"lower_CI",2,8699
8261,"upper_CI",3.4,1300
8280,"lower_CI",1.7,8701
8280,"upper_CI",2.1,1298
8299,"lower_CI",2.6,8703
8299,"upper_CI",3.3,1296
8318,"lower_CI",1.3,8705
8318,"upper_CI",3.5,1294
8337,"lower_CI",2.5,8707
8337,"upper_CI",3.1,1292
8356,"lower_CI",2.3,8709
8356,"upper_CI",3.3,1290
8375,"lower_CI",2.3,8711
8375,"upper_CI",3.3,1288
8394,"lower_CI",2.2,8713
8394,"upper_CI",2.7,1286
8413,"lower_CI",0.7,8715
8413,"upper_CI",2,1284
8432,"lower_CI",2.6,8717
8432,"upper_CI",3.6,1282
8451,"lower_CI",1.5,8719
8451,"upper_CI",3.7,1280
8470,"lower_CI",2.8,8721
8470,"upper_CI",3.6,1278
8489,"lower_CI",2.4,8723
8489,"upper_CI",2.8,1276
8508,"lower_CI",1.5,8725
8508,"upper_CI",2.7,1274
8527,"lower_CI",2.8,8727
8527,"upper_CI",5.8,1272
8546,"lower_CI",2,8729
8546,"upper_CI",2.7,1270
8565,"lower_CI",2.6,8731
8565,"upper_CI",3.4,1268
8584,"lower_CI",2.2,8733
8584,"upper_CI",3.6,1266
8603,"lower_CI",1.9,8735
8603,"upper_CI",2.6,1264
8622,"lower_CI",1.5,8737
8622,"upper_CI",4.4,1262
1714,"lower_CI",59.3,8739
1714,"upper_CI",68.7,1260
1716,"lower_CI",47.7,8741
1716,"upper_CI",56.5,1258
1717,"lower_CI",23.5,8743
1717,"upper_CI",32.5,1256
1719,"lower_CI",23.6,8745
1719,"upper_CI",31.3,1254
1795,"lower_CI",NA,8747
1795,"upper_CI",NA,1252
1799,"lower_CI",NA,8749
1799,"upper_CI",NA,1250
1803,"lower_CI",27.4,8751
1803,"upper_CI",34.3,1248
1805,"lower_CI",7.2,8753
1805,"upper_CI",12.5,1246
1811,"lower_CI",33,8755
1811,"upper_CI",48.9,1244
1816,"lower_CI",18.5,8757
1816,"upper_CI",36.9,1242
1821,"lower_CI",12.4,8759
1821,"upper_CI",18.7,1240
1825,"lower_CI",2.9,8761
1825,"upper_CI",10.4,1238
1828,"lower_CI",41.3,8763
1828,"upper_CI",41.3,1236
1833,"lower_CI",27.456,8765
1833,"upper_CI",32.944,1234
1837,"lower_CI",11.84,8767
1837,"upper_CI",15.76,1232
1839,"lower_CI",11.832,8769
1839,"upper_CI",14.968,1230
1846,"lower_CI",51,8771
1846,"upper_CI",57.7,1228
1849,"lower_CI",20.4,8773
1849,"upper_CI",29.6,1226
1853,"lower_CI",NA,8775
1853,"upper_CI",NA,1224
1854,"lower_CI",NA,8777
1854,"upper_CI",NA,1222
1856,"lower_CI",58.1,8779
1856,"upper_CI",64.5,1220
1859,"lower_CI",19.8,8781
1859,"upper_CI",24.5,1218
1869,"lower_CI",36.9,8783
1869,"upper_CI",48.3,1216
1875,"lower_CI",13.6,8785
1875,"upper_CI",23.2,1214
1876,"lower_CI",59.5,8787
1876,"upper_CI",68.3,1212
1878,"lower_CI",38.4,8789
1878,"upper_CI",54.1,1210
1879,"lower_CI",28.2,8791
1879,"upper_CI",35.8,1208
1881,"lower_CI",21.3,8793
1881,"upper_CI",37.5,1206
1952,"lower_CI",67.3,8795
1952,"upper_CI",81.9,1204
1955,"lower_CI",13.5,8797
1955,"upper_CI",28.5,1202
1968,"lower_CI",48,8799
1968,"upper_CI",57,1200
1969,"lower_CI",41,8801
1969,"upper_CI",49,1198
1971,"lower_CI",35,8803
1971,"upper_CI",42,1196
1974,"lower_CI",10,8805
1974,"upper_CI",14,1194
1975,"lower_CI",13,8807
1975,"upper_CI",21,1192
1977,"lower_CI",11,8809
1977,"upper_CI",16,1190
1990,"lower_CI",57.8,8811
1990,"upper_CI",87.9,1188
1991,"lower_CI",60.4,8813
1991,"upper_CI",75.4,1186
2001,"lower_CI",51.5,8815
2001,"upper_CI",61,1184
2003,"lower_CI",49,8817
2003,"upper_CI",60,1182
2024,"lower_CI",39.8,8819
2024,"upper_CI",48.5,1180
2035,"lower_CI",33.5,8821
2035,"upper_CI",41.8,1178
2047,"lower_CI",30.2,8823
2047,"upper_CI",37.4,1176
2083,"lower_CI",NA,8825
2083,"upper_CI",NA,1174
2088,"lower_CI",7.5,8827
2088,"upper_CI",15.3,1172
2098,"lower_CI",5.2,8829
2098,"upper_CI",7.6,1170
2116,"lower_CI",1.9,8831
2116,"upper_CI",3.4,1168
2119,"lower_CI",1,8833
2119,"upper_CI",3,1166
2120,"lower_CI",1,8835
2120,"upper_CI",3,1164
2138,"lower_CI",0,8837
2138,"upper_CI",1.4,1162
2140,"lower_CI",0.408,8839
2140,"upper_CI",1.192,1160
2141,"lower_CI",0.208,8841
2141,"upper_CI",0.992,1158
2170,"lower_CI",NA,8843
2170,"upper_CI",NA,1156
2180,"lower_CI",NA,8845
2180,"upper_CI",NA,1154
2190,"lower_CI",NA,8847
2190,"upper_CI",NA,1152
2200,"lower_CI",NA,8849
2200,"upper_CI",NA,1150
2210,"lower_CI",NA,8851
2210,"upper_CI",NA,1148
2220,"lower_CI",NA,8853
2220,"upper_CI",NA,1146
2230,"lower_CI",NA,8855
2230,"upper_CI",NA,1144
2240,"lower_CI",NA,8857
2240,"upper_CI",NA,1142
2250,"lower_CI",NA,8859
2250,"upper_CI",NA,1140
2260,"lower_CI",NA,8861
2260,"upper_CI",NA,1138
2270,"lower_CI",NA,8863
2270,"upper_CI",NA,1136
2280,"lower_CI",NA,8865
2280,"upper_CI",NA,1134
2290,"lower_CI",NA,8867
2290,"upper_CI",NA,1132
2300,"lower_CI",NA,8869
2300,"upper_CI",NA,1130
2310,"lower_CI",NA,8871
2310,"upper_CI",NA,1128
2320,"lower_CI",NA,8873
2320,"upper_CI",NA,1126
2330,"lower_CI",NA,8875
2330,"upper_CI",NA,1124
2340,"lower_CI",NA,8877
2340,"upper_CI",NA,1122
2350,"lower_CI",NA,8879
2350,"upper_CI",NA,1120
2360,"lower_CI",NA,8881
2360,"upper_CI",NA,1118
2365,"lower_CI",NA,8883
2365,"upper_CI",NA,1116
2368,"lower_CI",NA,8885
2368,"upper_CI",NA,1114
2376,"lower_CI",NA,8887
2376,"upper_CI",NA,1112
2386,"lower_CI",NA,8889
2386,"upper_CI",NA,1110
