provider_language_id,provider_id,language
4806,1090452,Hindi
4807,1090452, Indian
4808,1090452, Spanish
4810,1090506,Spanish
4812,1090506,Arabic
4813,1090506, Chinese
4814,1090506, Vietnamese
4815,1090805,Spanish
4817,1090805,Gujarati
4818,1090805, Hindi
4819,1090805, Indian
4820,1090805,Hindi
4821,1090805, Spanish
4823,1090044,Spanish
4827,1090582,Spanish
4829,1090282,Persian
4830,1090282, Hindi
4831,1090282, Indian
4833,1090282,Spanish
4836,1091075,Spanish
4838,1089887,Chinese
4839,1089887, Persian
4841,1089887,Spanish
4842,1089887,Arabic
4843,1089887, Spanish
4845,1090210,Spanish
4847,1090210,Portuguese
4848,1090210, Spanish
4849,1090006,Spanish
4851,1090006,Arabic
4852,1090006, Armenian
4853,1089878,Portuguese
4854,1089878, Spanish
4856,1089878,Spanish
4859,1090795,Chinese
4860,1090795, Persian
4862,1090795,Spanish
4863,1090668,Spanish
4865,1090968,Hindi
4866,1090968, Indian
4867,1090968, Spanish
4869,1090968,Spanish
4870,1090258,Spanish
4872,1089823,Spanish
4874,1089823, Vietnamese
4875,1090516,Spanish
4877,1090516,Arabic
4878,1090516, Armenian
4880,1090442,Spanish
4881,1090289,Hindi
4882,1090289, Indian
4883,1090289, Spanish
4885,1090289,Italian
4886,1090289, Polish
4887,1090427,Spanish
4889,1090427,Portuguese
4890,1090427, Spanish
4892,1090894,Spanish
4895,1089719,Spanish
4897,1090433,Korean
4898,1090433, Spanish
4900,1090433,Spanish
4902,1091073,Spanish
4904,1090188,Spanish
4907,1091084,French
4908,1091084,Hindi
4909,1091084, Indian
4910,1091084, Hindi
4912,1090246,Spanish
4913,1090246,Arabic
4914,1090246, French
4915,1090757,Spanish
4917,1090757, Vietnamese
4919,1090145,Spanish
4921,1090945,Spanish
4923,1090945,Persian
4924,1090945, Portuguese
4926,1089632,Persian
4927,1089632, Spanish
4928,1090040,Spanish
4931,1090642,Polish
4932,1090642, Russian
4933,1090462,Spanish
4934,1090462, Vietnamese
4936,1089668,Persian
4937,1089668, French
4939,1090789,Spanish
4941,1090789,Arabic
4942,1090789, Hindi
4943,1090789, Indian
4944,1090797,Cantonese
4946,1090797,Spanish
4948,1089866,Spanish
4950,1089866,Arabic
4951,1089866, Hindi
4952,1089866, Indian
4953,1089965,Hindi
4954,1089965, Indian
4955,1089965, Spanish
4956,1089965,French
4957,1089965, Hindi
4959,1090485,Spanish
4962,1090655,Spanish
4964,1090680,Spanish
4967,1090465,Spanish
4968,1090465, Korean
4969,1090465, Vietnamese
4971,1089735,Hindi
4972,1089735, Indian
4973,1089735, Tamil
4975,1089735,Spanish
4976,1089735, Vietnamese
4978,1090270,Arabic
4979,1090270, Russian
4981,1090270, French
4982,1089698,Korean
4984,1089698,Russian
4985,1089698, Spanish
4987,1090443,Spanish
4989,1090955,Spanish
4991,1090955, Vietnamese
4992,1089716,Spanish
4994,1089716,Persian
4995,1089716, Russian
4996,1089716,Korean
4997,1090586,Spanish
4999,1090586,American Sign Language
5000,1090441,Spanish
5002,1090232,Spanish
5006,1089975,Persian
5007,1089975, Spanish
5009,1089892,Spanish
5011,1090759,Persian
5012,1090759, Hindi
5013,1090759, Indian
5015,1090759,Kannada
5016,1090759, Spanish
5017,1090759,Spanish
5019,1091016,Spanish
5020,1091016,Arabic
5021,1091016, Spanish
5022,1090487,Spanish
5024,1090266,Cantonese
5026,1090266,Mandarin
5027,1090266, Navajo
5028,1090266, Spanish
5029,1089991,Albanian
5030,1089991, Arabic
5032,1089991,Spanish
5033,1090425,Persian
5034,1090425, Hindi
5035,1090425, Indian
5037,1090003,Persian
5038,1090003, Hindi
5039,1090003, Indian
5041,1090003,Spanish
5042,1090265,Spanish
5044,1090265,Arabic
5045,1090265, Spanish
5046,1090029,Urdu
5047,1090029, Pakistani
5049,1090029,Spanish
5050,1090029,Persian
5051,1090029, Korean
5052,1090030,Spanish
5054,1090585,Arabic
5055,1090585, Spanish
5057,1090885,Spanish
5060,1090738,Spanish
5062,1090819,Spanish
5066,1090873,Taiwanese
5067,1090710,Spanish
5070,1090675,Spanish
5073,1089982,Spanish
5075,1090934,Spanish
5077,1090934,Hindi
5078,1090934, Indian
5079,1090934, Spanish
5080,1090366,Spanish
5082,1089924,Italian
5083,1089924, Polish
5085,1089924,Spanish
5086,1089924, Vietnamese
5088,1089986,Arabic
5089,1089986, French
5090,1091036,Spanish
5092,1090961,Hindi
5093,1090961, Indian
5094,1090961, Spanish
5097,1090204,Spanish
5099,1090098,Spanish
5101,1089970,Arabic
5102,1089970, Armenian
5104,1089971,Spanish
5106,1090732,Spanish
5108,1090008,Spanish
5110,1090869,Spanish
5112,1090869,Arabic
5113,1090869, Chinese
5114,1090869,Chinese
5115,1090869, Russian
5117,1090960,French
5119,1090960,Hindi
5120,1090960, Indian
5121,1090960, Spanish
5122,1090960,Portuguese
5123,1090960, Hindi
5124,1090607,Spanish
5126,1090607,Portuguese
5127,1090607, Spanish
5128,1090083,Persian
5129,1090083, Hebrew
5131,1090083,Spanish
5132,1090083,French
5133,1090083, Navajo
5135,1089791,Spanish
5137,1090859,Arabic
5138,1090859, Chinese
5139,1090185,Spanish
5141,1090185, Vietnamese
5142,1090185,Arabic
5143,1090185, French
5144,1090813,Hindi
5145,1090813, Indian
5146,1090813, Punjabi
5148,1090813,Cantonese
5149,1090813, Hindi
5150,1090813,Spanish
5151,1090391,Hebrew
5152,1090391, Italian
5154,1090391,Spanish
5155,1090722,Spanish
5158,1090848,Spanish
5160,1090848,Persian
5161,1090848, Russian
5162,1090848,Portuguese
5163,1090848, Spanish
5164,1090418,Spanish
5166,1090706,Vietnamese
5168,1090594,Spanish
5170,1090594,Arabic
5171,1090594, French
5172,1090594, American Sign Language
5173,1090991,Spanish
5175,1090991,Arabic
5176,1090991, Armenian
5177,1090488,Spanish
5180,1089651,Arabic
5181,1089651, Persian
5183,1089651,Spanish
5187,1090814,Arabic
5188,1090814, Cantonese
5189,1090814,German
5190,1090814, Spanish
5191,1090814,Spanish
5192,1090121,Arabic
5193,1090121, Spanish
5195,1090846,Arabic
5196,1090846, Persian
5198,1090846,Hindi
5199,1090846, Indian
5200,1090846, Spanish
5201,1089849,Spanish
5203,1090454,Arabic
5204,1090454, Chinese
5206,1090809,Arabic
5207,1090809, Chinese
5209,1089696,Chinese
5210,1089696, Persian
5212,1090045,Arabic
5213,1090045, French
5215,1090690,Spanish
5217,1090690,Persian
5218,1090690, Korean
5220,1090060,French
5221,1090060, Hindi
5222,1090060, Indian
5224,1089951,Mandarin
5225,1089951, Navajo
5226,1089951, Spanish
5227,1089969,Spanish
5229,1089969,Hindi
5230,1089969, Indian
5231,1089969, Spanish
5232,1090371,Persian
5233,1090371, Hebrew
5235,1090948,Spanish
5237,1090948,Persian
5238,1090948, Hindi
5239,1090948, Indian
5240,1090948,Korean
5241,1090948, Spanish
5242,1090394,Arabic
5243,1090394, Armenian
5245,1090394,Spanish
5246,1091078,Spanish
5249,1090756,Spanish
5250,1091065,Spanish
5253,1090558,Korean
5254,1090558, Spanish
5256,1090558,Arabic
5257,1090558, Chinese
5258,1090558,Spanish
5260,1090831,Spanish
5261,1090969,Spanish
5263,1090025,Albanian
5264,1090025, Arabic
5266,1090025,Arabic
5267,1090025, Hebrew
5268,1090025,Spanish
5269,1089681,Spanish
5271,1089681,Arabic
5272,1089681, French
5273,1090553,Spanish
5275,1090553,Arabic
5276,1090553, Hindi
5277,1090553, Indian
5279,1090614,Spanish
5281,1090614, Vietnamese
5282,1089722,Spanish
5284,1089722,Chinese
5285,1089722, Persian
5286,1089722,Hindi
5287,1089722, Indian
5288,1089722, Punjabi
5289,1089974,Spanish
5292,1090910,Spanish
5294,1090021,Spanish
5296,1090223,Spanish
5298,1091048,Persian
5299,1091048, Spanish
5300,1090415,Spanish
5302,1090781,Spanish
5303,1090781, Urdu
5304,1090781, Pakistani
5306,1090781,Arabic
5307,1090781, French
5308,1090965,Arabic
5309,1090965, French
5311,1090965, Armenian
5312,1090752,Spanish
5314,1090752, Vietnamese
5315,1089630,Spanish
5317,1090886,Spanish
5319,1091021,Spanish
5321,1089803,Vietnamese
5323,1089803,Persian
5324,1089803, French
5325,1089803,Chinese
5326,1089803, German
5327,1089803,Spanish
5328,1089803, Vietnamese
5329,1090851,Spanish
5332,1089739,Russian
5333,1089739, Spanish
5335,1089882,Korean
5337,1089882,Spanish
5338,1089882, Vietnamese
5340,1090953,Spanish
5342,1090175,Spanish
5344,1090226,Korean
5345,1090226, Spanish
5346,1090226,Spanish
5349,1090089,Spanish
5350,1090089,Persian
5351,1090089, Spanish
5352,1090089, Persian
5353,1090260,Arabic
5354,1090260, French
5356,1089810,Spanish
5359,1090684,Chinese
5360,1090684, Persian
5362,1090685,Spanish
5364,1090684,Spanish
5365,1090299,Arabic
5367,1090335,Spanish
5370,1089870,Arabic
5371,1089870, French
5373,1089829,Spanish
5375,1090370,Spanish
5378,1089680,Spanish
5379,1090826,Hindi
5380,1090826, Indian
5381,1090826, Punjabi
5383,1090826,Spanish
5384,1090826,Korean
5386,1090695,Spanish
5387,1090406,Chinese
5388,1090406, Mandarin
5390,1090406,Mandarin
5391,1090406, Navajo
5392,1090406, Spanish
5393,1090784,Arabic
5394,1090784, French
5396,1090784,Spanish
5398,1090624,Arabic
5399,1090624, Spanish
5402,1089845,Spanish
5403,1089845, Russian
5405,1090272,Spanish
5407,1091026,Cantonese
5409,1090774,Arabic
5410,1090774, Armenian
5412,1090774, Hindi
5413,1090774, Indian
5414,1090791,Spanish
5416,1090791,German
5417,1090791, Spanish
5418,1090929,Mandarin
5419,1090929, Russian
5421,1090929,Spanish
5422,1089833,Spanish
5425,1091042,Arabic
5426,1091042, Cantonese
5428,1091042,Cantonese
5429,1091042, Hindi
5430,1091042, Indian
5431,1091042,Korean
5432,1091042, Spanish
5433,1091042,Spanish
5434,1090494,Chinese
5435,1090494, Navajo
5437,1090494,Vietnamese
5438,1090930,Cantonese
5439,1090930, Spanish
5441,1090613,Korean
5442,1090613, Spanish
5446,1089665,Spanish
5448,1089690,Spanish
5450,1089652,Spanish
5452,1089652,Persian
5453,1089652, Russian
5454,1089652,Portuguese
5455,1089652, Spanish
5457,1089765,Spanish
5460,1090036,Korean
5462,1090036, Spanish
5463,1090942,Spanish
5465,1090622,Mandarin
5466,1090622, Navajo
5468,1090622, Spanish
5469,1090622,Spanish
5470,1090622,Chinese
5471,1090622, Mandarin
5473,1090838,Spanish
5474,1089752,Korean
5476,1089751,Cantonese
5478,1091086,Spanish
5480,1091086,Arabic
5481,1091086, German
5484,1089785,Mandarin
5485,1090241,Spanish
5487,1090241,Persian
5488,1090241, Spanish
5489,1090413,Spanish
5492,1091024,Spanish
5494,1090014,Arabic
5495,1090014, Armenian
5497,1090014,Spanish
5498,1091018,Arabic
5499,1091018, Spanish
5501,1091018,Spanish
5503,1090922,Spanish
5506,1089761,Chinese
5508,1089761, Spanish
5510,1089635,Spanish
5511,1090340,Spanish
5513,1090340,Arabic
5514,1090340, Chinese
5515,1090850,Spanish
5517,1089721,Spanish
5519,1089721,Arabic
5520,1089721, Armenian
5521,1089633,Spanish
5524,1090466,Persian
5525,1090466, Korean
5527,1090466,Spanish
5528,1091040,Navajo
5529,1091040, Portuguese
5531,1091006,Spanish
5534,1091004,Spanish
5536,1089784,Spanish
5537,1089923,Spanish
5539,1089923,Persian
5540,1089923, French
5541,1089923, Romanian
5542,1089923,Arabic
5543,1089923, Armenian
5544,1090957,Spanish
5546,1089759,Spanish
5549,1089658,Spanish
5550,1089658, Vietnamese
5551,1090977,Spanish
5553,1090977,Persian
5554,1090977, French
5555,1090222,Spanish
5557,1090225,Spanish
5559,1089801,Spanish
5561,1090938,Spanish
5563,1090727,Korean
5564,1090727, Spanish
5566,1090727,Spanish
5567,1090727,Hindi
5568,1090727, Indian
5569,1090011,Spanish
5572,1090262,Spanish
5574,1090262,French
5575,1090262,Hindi
5576,1090262, Indian
5577,1090262, Hindi
5578,1090238,Spanish
5580,1090823,Arabic
5581,1090823, Spanish
5583,1089909,Spanish
5585,1089909,Arabic
5586,1089909, Chinese
5587,1089909,Chinese
5588,1089909, Russian
5589,1090147,Punjabi
5590,1090147, Spanish
5592,1090213,Spanish
5594,1090213,Vietnamese
5595,1090213, Spanish
5596,1090213,Chinese
5598,1089795,Chinese
5599,1089795, Persian
5601,1091044,Urdu
5602,1091044, Pakistani
5603,1091044, Spanish
5604,1091044,Arabic
5605,1091044, French
5607,1090790,Hindi
5608,1090790, Indian
5609,1090790, Korean
5612,1089828,Arabic
5613,1089828, Cantonese
5614,1089828,Spanish
5616,1089863,Spanish
5617,1089863, Vietnamese
5618,1089863,Vietnamese
5619,1089863, Spanish
5621,1091066,Mandarin
5622,1091066, Russian
5623,1091066,Spanish
5626,1090253,Spanish
5628,1090253,Arabic
5629,1090253, Persian
5630,1090072,Hindi
5631,1090072, Indian
5632,1090072, Spanish
5634,1090072,Spanish
5635,1090635,Spanish
5637,1090635,Arabic
5638,1090635, Cantonese
5639,1090067,Vietnamese
5641,1090067,German
5642,1090067, Spanish
5643,1090049,Spanish
5646,1089819,Chinese
5647,1089819, Spanish
5649,1089902,Hindi
5650,1089902, Indian
5651,1089902, Punjabi
5653,1089902,Cantonese
5654,1089902, Hindi
5655,1089902,Spanish
5656,1090068,Spanish
5658,1090068,Persian
5659,1090240,Spanish
5661,1090240,Arabic
5662,1090240, Hindi
5663,1090240, Indian
5664,1090414,Spanish
5666,1090293,Spanish
5668,1090293,Persian
5669,1090293, Spanish
5670,1090293,Portuguese
5671,1090293,Arabic
5672,1090293, French
5673,1089629,Persian
5674,1089629, Hindi
5675,1089629, Indian
5677,1089629, Spanish
5678,1089629, Swedish
5679,1089872,Persian
5680,1089872, Hindi
5681,1089872, Indian
5683,1090571,Spanish
5685,1091069,Spanish
5687,1091069,Chinese
5688,1091069, Persian
5689,1089856,Spanish
5691,1090124,Spanish
5693,1091063,Mandarin
5694,1091063, Spanish
5696,1091063,Cantonese
5697,1091063, Chinese
5698,1090101,Spanish
5700,1090101, American Sign Language
5701,1090683,Persian
5703,1090683,Spanish
5704,1090683,German
5705,1090987,French
5706,1090987, Spanish
5708,1090987,Spanish
5710,1089802,Spanish
5712,1089802,Arabic
5713,1089802, Hindi
5714,1089802, Indian
5715,1089802,Hindi
5717,1091027,Arabic
5718,1091027, Armenian
5719,1090475,Chinese
5720,1090475, Persian
5722,1090475,Spanish
5723,1090475, Vietnamese
5724,1089725,Vietnamese
5725,1089725, Spanish
5727,1089725,Spanish
5728,1089725, Vietnamese
5729,1090643,Spanish
5730,1090643, Vietnamese
5732,1090643,Vietnamese
5733,1090643, Spanish
5735,1089769,Spanish
5737,1090698,Arabic
5738,1090698, Hindi
5739,1090698, Indian
5741,1090698,Spanish
5743,1090691,Spanish
5744,1090430,Spanish
5746,1090347,Spanish
5748,1090347,Gujarati
5749,1090347, Spanish
5750,1090347,Persian
5751,1090347, Russian
5752,1090347,Portuguese
5754,1090570,Spanish
5755,1090570,Arabic
5756,1090570, Cantonese
5757,1090570,German
5758,1090570, Spanish
5759,1090350,Spanish
5761,1089959,Arabic
5762,1089959, Cantonese
5764,1090079,Spanish
5767,1090527,Spanish
5768,1090966,Spanish
5770,1090966,Portuguese
5771,1090966, Spanish
5772,1090890,Portuguese
5773,1090890, Spanish
5775,1090890,Arabic
5776,1090890, Romanian
5777,1090882,Persian
5778,1090882, Spanish
5782,1090399,Chinese
5783,1090399, Spanish
5785,1090399,Spanish
5786,1090978,Arabic
5787,1090978, Armenian
5789,1090978,Persian
5790,1090978, Korean
5791,1089843,Persian
5792,1089843, Korean
5793,1090205,Spanish
5797,1090637,Hindi
5798,1090637, Indian
5799,1090637, Spanish
5800,1090637,Spanish
5803,1090274,Spanish
5804,1091030,Spanish
5805,1091030, Vietnamese
5807,1089948,Spanish
5809,1089671,Persian
5810,1089671, Hindi
5811,1089671, Indian
5813,1089671,Spanish
5814,1090975,Portuguese
5815,1090975, Spanish
5817,1089812,Navajo
5818,1089812, Portuguese
5820,1090592,Navajo
5821,1090592, Portuguese
5823,1090196,German
5824,1090196, Spanish
5827,1090108,Arabic
5828,1090108, Persian
5830,1090108,Persian
5831,1090108, Spanish
5832,1090108,Spanish
5833,1090875,Spanish
5835,1090863,Korean
5836,1090863, Spanish
5838,1090863,Spanish
5839,1090863,Arabic
5840,1090863, Cantonese
5841,1090863, Chinese
5842,1089804,Albanian
5843,1089804, Arabic
5845,1089804,Arabic
5846,1089804, Chinese
5847,1090751,Spanish
5849,1089855,Hindi
5850,1089855, Indian
5852,1089855,Spanish
5853,1089855, Vietnamese
5854,1090507,Arabic
5855,1090507, Cantonese
5857,1090507,Spanish
5858,1090095,Spanish
5860,1090095,German
5861,1090095, Spanish
5862,1090095,Persian
5863,1090095, Hebrew
5864,1090292,Spanish
5866,1090292,Persian
5867,1090292, Korean
5869,1090909,Gujarati
5870,1090909, Korean
5871,1090909,Spanish
5872,1090884,Spanish
5874,1090884, Vietnamese
5875,1091056,Spanish
5877,1091056,Arabic
5878,1091056, Armenian
5879,1090288,Spanish
5881,1090302,Persian
5882,1090302, Hebrew
5884,1090302,Spanish
5886,1090142,Arabic
5887,1090142, Cantonese
5889,1090142,Korean
5890,1090142, Spanish
5891,1090208,Spanish
5895,1089816,Portuguese
5896,1089816, Spanish
5897,1090503,Spanish
5899,1090503,Arabic
5900,1090503, Spanish
5902,1090409,Spanish
5904,1090518,German
5907,1090518,Arabic
5908,1090518, Chinese
5909,1090983,Spanish
5911,1090509,Arabic
5912,1090509, Chinese
5914,1090509,Chinese
5915,1090509, Russian
5916,1090509,Hindi
5917,1090509, Indian
5918,1090509, Punjabi
5919,1090509,Spanish
5920,1090509, Vietnamese
5921,1090295,Spanish
5923,1090295,Portuguese
5924,1090295,German
5925,1090295, Spanish
5927,1090504,Spanish
5929,1090193,Persian
5930,1090193, Portuguese
5932,1090193,Spanish
5933,1089664,Persian
5934,1089664, Korean
5936,1089664,Spanish
5938,1090989,Korean
5939,1090989, Spanish
5941,1090817,Arabic
5942,1090817, French
5944,1090817,Korean
5945,1090817, Spanish
5947,1090621,Hindi
5948,1090621, Indian
5949,1090621, Spanish
5951,1090621,Spanish
5953,1090847,Spanish
5955,1090829,Spanish
5957,1090574,Spanish
5959,1090574,French
5960,1090574, Spanish
5961,1090574, Vietnamese
5962,1089950,Arabic
5963,1089950, Armenian
5965,1089950,Hindi
5966,1089950, Indian
5967,1089950, Spanish
5968,1089950,Spanish
5969,1090772,Spanish
5971,1089745,Spanish
5973,1090423,Spanish
5976,1090844,Spanish
5977,1090844,Hindi
5978,1090844, Indian
5979,1090844, Spanish
5980,1090444,Spanish
5982,1090309,Spanish
5984,1090864,Spanish
5986,1090336,Spanish
5990,1090802,Arabic
5991,1090802, Russian
5993,1090023,Spanish
5995,1089628,Spanish
5997,1089628,Hindi
5998,1089628, Indian
5999,1089628, Korean
6001,1089931,Spanish
6002,1090525,Spanish
6004,1089771,Persian
6005,1089771, Hindi
6006,1089771, Indian
6008,1089771,Hindi
6009,1089771, Spanish
6012,1090234,Hindi
6013,1090234, Indian
6014,1090234, Spanish
6015,1090768,Spanish
6017,1090429,Spanish
6021,1089960,Spanish
6023,1090749,Spanish
6025,1089710,Spanish
6027,1091011,Persian
6028,1091011, Hindi
6029,1091011, Indian
6031,1091011,Spanish
6032,1091011, Vietnamese
6034,1090641,Arabic
6035,1090641, Hindi
6036,1090641, Indian
6037,1090670,Spanish
6038,1090670, Hindi
6039,1090670, Indian
6041,1089885,Spanish
6044,1090580,Spanish
6048,1089645,Persian
6049,1089645, Portuguese
6051,1089786,Spanish
6055,1090065,Spanish
6056,1089993,Spanish
6058,1089993,Portuguese
6059,1089993, Spanish
6060,1089993,Arabic
6061,1089993, French
6062,1090692,Persian
6063,1090692, Hindi
6064,1090692, Indian
6066,1089682,Spanish
6068,1089682,Russian
6069,1089682, Spanish
6072,1090064,Chinese
6073,1090064, French
6076,1090165,Spanish
6078,1090279,Spanish
6080,1090279,Arabic
6081,1090279, Cantonese
6082,1089763,Spanish
6084,1091050,Gujarati
6085,1091050, Hindi
6086,1091050, Indian
6088,1091050,Hindi
6089,1091050, Spanish
6090,1090543,Serbian
6091,1090543, Spanish
6093,1090543,Spanish
6095,1091064,French
6096,1090150,Spanish
6098,1090150,Arabic
6099,1090150, Persian
6101,1090949,Spanish
6102,1090693,Spanish
6106,1090230,Arabic
6107,1090230, Chinese
6108,1090230,Chinese
6109,1090230, Russian
6110,1090230,Spanish
6111,1090230, Vietnamese
6113,1090579,Spanish
6115,1090854,Spanish
6117,1090854,Arabic
6118,1090854, Spanish
6120,1089976,Italian
6121,1089976, Polish
6123,1089976,Hindi
6124,1089976, Indian
6125,1089976, Kannada
6126,1089654,Spanish
6127,1089654, Albanian
6129,1089654,Persian
6130,1089654, Hindi
6131,1089654, Indian
6132,1089654,Chinese
6133,1089654, Persian
6134,1090372,Spanish
6137,1090283,Arabic
6138,1090283, German
6139,1090283,Korean
6140,1090283, Spanish
6141,1090159,Russian
6142,1090159, Spanish
6144,1090159,Hindi
6145,1090159, Indian
6146,1090159,Spanish
6147,1090159,French
6148,1090159,Arabic
6149,1089994,Spanish
6151,1091070,Portuguese
6153,1089905,Arabic
6154,1089905, Spanish
6156,1089905,Spanish
6158,1090697,Hindi
6159,1090697, Indian
6160,1090697, Spanish
6161,1090697,Spanish
6162,1090951,Spanish
6164,1090951,Arabic
6165,1090951, Spanish
6166,1089844,Spanish
6168,1089844,Arabic
6169,1089844, German
6171,1090066,Navajo
